,Título da Notícia,URL
1263," Essa “di menor” deu 4 (quatro) facadas no motorista de ônibus, apenas porque o pobre trabalhador não quis parar para ser assaltado.",https://www.newsatual.com/essa-di-menor-deu-4-quatro-facadas-no-motorista-de-onibus-apenas-porque-o-pobre-trabalhador-nao-quis-parar-para-ser-assaltado/
1264, O Senador Magno Malta Alerta a População Brasileira,https://www.newsatual.com/o-senador-magno-malta-alerta-a-populacao-brasileira/
1265, NÃO POUPA NINGUÉM!!! PT deu golpe de R$ 2 bilhões nos aposentados da Caixa,https://www.newsatual.com/nao-poupa-ninguem-pt-deu-golpe-de-r-2-bilhoes-nos-aposentados-da-caixa/
1266, Lula fez saques milionários antes do bloqueio dos R$ 9 milhões. Movimentou R$ 52 milhões em suas contas,https://www.newsatual.com/lula-fez-saques-milionarios-antes-do-bloqueio-dos-r-9-milhoes-movimentou-r-52-milhoes-em-suas-contas/
1267," Joesley deletou conversas com outros políticos de seu gravador, mas PF recuperou e agora ele pede sigilo",https://www.newsatual.com/joesley-deletou-conversas-com-outros-politicos-de-seu-gravador-mas-pf-recuperou-e-agora-ele-pede-sigilo/
1268, ÓDIO MORTAL!!! Gleisi Hoffmann promete: ”vou ESMAGAR Moro”,https://www.newsatual.com/odio-mortal-gleisi-hoffmann-promete-vou-esmagar-moro/
1269," AGU faz flagrante ameaça e chantagem com a Justiça, a mando de Temer",https://www.newsatual.com/agu-faz-flagrante-ameaca-e-chantagem-com-a-justica-a-mando-de-temer/
1270," Mesmo sob forte ataque, Sérgio Moro mantém popularidade em alta",https://www.newsatual.com/mesmo-sob-forte-ataque-sergio-moro-mantem-popularidade-em-alta/
1271," Jefferson detona advogados de Lula após TRF-4 negar recurso: “com esses advogados trapalhões, o destino de Lula está selado”",https://www.newsatual.com/jefferson-detona-advogados-de-lula-apos-trf-4-negar-recurso-com-esses-advogados-trapalhoes-o-destino-de-lula-esta-selado/
1272, PT vai fretar jatinhos para viagens de Lula: adivinhem quem pagará a conta?,https://www.newsatual.com/pt-vai-fretar-jatinhos-para-viagens-de-lula-adivinhem-quem-pagara-a-conta/
1273," Este homem,desembargador federal Hilton Queiroz, suspende liminar e aumento do combustível vai voltar",https://www.newsatual.com/este-homemdesembargador-federal-hilton-queiroz-suspende-liminar-e-aumento-do-combustivel-vai-voltar/
1274, Carteira de habilitação digital será lançada no Brasil em 2018,https://www.newsatual.com/carteira-de-habilitacao-digital-sera-lancada-no-brasil-em-2018/
1275, BOMBA! DELAÇÃO ESQUECIDA QUE PODE IMPLODIR TEMER – DEPOIMENTO DE ROGÉRIO ARAUJO À LAVA JATO(VEJA O VÍDEO),https://www.newsatual.com/bomba-delacao-esquecida-que-pode-implodir-temer-depoimento-de-rogerio-araujo-a-lava-jatoveja-o-video/
1276, Ditador do MST ameaça tacar fogo no Brasil caso Lula seja preso,https://www.newsatual.com/ditador-do-mst-ameaca-tacar-fogo-no-brasil-caso-lula-seja-preso/
1277, Joesley relata para Lula sobre repasse de R$ 300 milhões. Lula fica calado (veja o vídeo),https://www.newsatual.com/joesley-relata-para-lula-sobre-repasse-de-r-300-milhoes-lula-fica-calado-veja-o-video/
1278, Mais de 23 mil votos pela cassação de Jean Wyllys em apenas 24 horas!,https://www.newsatual.com/mais-de-23-mil-votos-pela-cassacao-de-jean-wyllys-em-apenas-24-horas/
1279, Lula se achou esperto ao defender fundo bilionário para políticos mas acabou confessando corrupção,https://www.newsatual.com/lula-se-achou-esperto-ao-defender-fundo-bilionario-para-politicos-mas-acabou-confessando-corrupcao/
1280, Surpreendente RIQUEZA dos filhos de Lula começa a ser investigada,https://www.newsatual.com/surpreendente-riqueza-dos-filhos-de-lula-comeca-a-ser-investigada/
1281," “MADURO É INOCENTE E TEM TODO O MEU APOIO”, GLEISE HOFFMANN",https://www.newsatual.com/maduro-e-inocente-e-tem-todo-o-meu-apoio-gleise-hoffmann/
1282, Juízes defendem Moro contra agressão de políticos protegidos pela imunidade parlamentar,https://www.newsatual.com/juizes-defendem-moro-contra-agressao-de-politicos-protegidos-pela-imunidade-parlamentar/
1283, Supremo envia à PGR pedido da defesa de Temer para acesso a áudios,https://www.newsatual.com/supremo-envia-a-pgr-pedido-da-defesa-de-temer-para-acesso-a-audios/
1284," Defesa do ex-presidente havia acionado o Tribunal Regional Federal da 4.ª Região para tentar reverter decisão do juiz Sergio Moro, mas pedido foi indeferido",https://www.newsatual.com/defesa-do-ex-presidente-havia-acionado-o-tribunal-regional-federal-da-4-a-regiao-para-tentar-reverter-decisao-do-juiz-sergio-moro-mas-pedido-foi-indeferido/
1285, Moro ganha mais uma de Lula,https://www.newsatual.com/moro-ganha-mais-uma-de-lula/
1286," Cara de pau. Gleisi diz que previdência de 9 milhões de Lula, confiscado por Moro, é “perfeitamente legal”",https://www.newsatual.com/cara-de-pau-gleisi-diz-que-previdencia-de-9-milhoes-de-lula-confiscado-por-moro-e-perfeitamente-legal/
1287, Jornalista culpa PM por ser assassinado e causa revolta,https://www.newsatual.com/jornalista-culpa-pm-por-ser-assassinado-e-causa-revolta/
1288, Jornal Americano Revela O Fracasso Da Era Petista E Declara: ‘Lula Enganou O Mundo’,https://www.newsatual.com/jornal-americano-revela-o-fracasso-da-era-petista-e-declara-lula-enganou-o-mundo-2/
1289, Juiz que barrou aumento de impostos no combustível humilha Michel Temer,https://www.newsatual.com/juiz-que-barrou-aumento-de-impostos-no-combustivel-humilha-michel-temer/
1290," ACREDITEM: Conta de Palocci em Miami tem R$ 1,13 bilhão",https://www.newsatual.com/acreditem-conta-de-palocci-em-miami-tem-r-113-bilhao/
1291," “Esposa de Dilma Roussef ” desviou R$ 45 milhões para campanhas de Dilma de 2010 e 2014, diz Delcídio Amaral em Delação Premiada",https://www.newsatual.com/esposa-de-dilma-roussef-desviou-r-45-milhoes-para-campanhas-de-dilma-de-2010-e-2014-diz-delcidio-amaral-em-delacao-premiada/
1292, A sinistra proteção ao traficante filho de uma desembargadora,https://www.newsatual.com/a-sinistra-protecao-ao-traficante-filho-de-uma-desembargadora/
1293, Juízes defendem Moro contra o ataque de parlamentares petistas contra a honra do juiz,https://www.newsatual.com/juizes-defendem-moro-contra-o-ataque-de-parlamentares-petistas-contra-a-honra-do-juiz/
1294, SÉRGIO MORO E DELTAN DALLAGNOL AVISARAM(VEJA O VÍDEO),https://www.newsatual.com/sergio-moro-e-deltan-dallagnol-avisaramveja-o-video/
1295," Aparecem as provas. contratos, extratos e notas da Odebrecht provam culpa de Lula e políticos na corrupção",https://www.newsatual.com/aparecem-as-provas-contratos-extratos-e-notas-da-odebrecht-provam-culpa-de-lula-e-politicos-na-corrupcao/
1296," SE FOR A VONTADE DE DEUS, ESTAREI PRONTO”, DIZ JAIR BOLSONARO SOBRE A PRESIDÊNCIA DO BRASIL",https://www.newsatual.com/se-for-a-vontade-de-deus-estarei-pronto-diz-jair-bolsonaro-sobre-a-presidencia-do-brasil/
1297," Aluno esfrega órgãos genitais, enquanto ela dava aula: (veja o vídeo)",https://www.newsatual.com/aluno-esfrega-orgaos-genitais-enquanto-ela-dava-aula-veja-o-video/
1298," [COMPROVADO] ESCÂNDALO QUE TODO MUNDO SUSPEITAVA! ELEIÇÕES 2014 100% FRAUDADAS, LEIA…",https://www.newsatual.com/comprovado-escandalo-que-todo-mundo-suspeitava-eleicoes-2014-100-fraudadas-leia/
1299, Jabor: ‘Nenhum brasileiro pode esquecer que Lula é o principal responsável pela bagunça geral do país’,https://www.newsatual.com/jabor-nenhum-brasileiro-pode-esquecer-que-lula-e-o-principal-responsavel-pela-bagunca-geral-do-pais/
1300, Lula está pedindo para ser preso,https://www.newsatual.com/lula-esta-pedindo-para-ser-preso/
1301," Lula confessa encontro com dono da Rede Globo, na casa de Palocci (veja o vídeo)",https://www.newsatual.com/lula-confessa-encontro-com-dono-da-rede-globo-na-casa-de-palocci-veja-o-video/
1302, Votação no Senado precisa de 20 mil votos para cassação da Deputada Maria do Rosário,https://www.newsatual.com/votacao-no-senado-precisa-de-20-mil-votos-para-cassacao-da-deputada-maria-do-rosario/
1303," BOMBA: Joesley Batista reaparece, joga tudo no ventilador e o que diz é ainda pior",https://www.newsatual.com/bomba-joesley-batista-reaparece-joga-tudo-no-ventilador-e-o-que-diz-e-ainda-pior/
1304, Engolir Calado? .Marcos Valério Esperou Socorro Do Chefe Lula Até O Último Minuto. Uma História Que Remove O Passado Mais Sombrio De Lula,https://www.newsatual.com/engolir-calado-marcos-valerio-esperou-socorro-do-chefe-lula-ate-o-ultimo-minuto-uma-historia-que-remove-o-passado-mais-sombrio-de-lula/
1305," Mesmo impondo um teto de gastos, Judiciário mantém salários de R$ 100 mil",https://www.newsatual.com/mesmo-impondo-um-teto-de-gastos-judiciario-mantem-salarios-de-r-100-mil/
1306," Dinheiro de Lula, apreendido por Sérgio Moro, daria para comprar 12 Ferraris douradas",https://www.newsatual.com/dinheiro-de-lula-apreendido-por-sergio-moro-daria-para-comprar-12-ferraris-douradas/
1307, EXTRA: Cofre ‘Revelado’ agrava situação de Lula perante o Juiz Sérgio Moro,https://www.newsatual.com/extra-cofre-revelado-agrava-situacao-de-lula-perante-o-juiz-sergio-moro/
1308, Oficial de justiça vai esfregar bloqueio de bens na cara de Lula,https://www.newsatual.com/oficial-de-justica-vai-esfregar-bloqueio-de-bens-na-cara-de-lula/
1309, Justiça livra da prisão filho de desembargadora preso com 129 kg de maconha e 199 munições,https://www.newsatual.com/justica-livra-da-prisao-filho-de-desembargadora-preso-com-129-kg-de-maconha-e-199-municoes/
1310," Joesley, infame, diz em artigo que ‘é de carne e osso’ e que se sente um novo ser humano",https://www.newsatual.com/joesley-infame-diz-em-artigo-que-e-de-carne-e-osso-e-que-se-sente-um-novo-ser-humano/
1311," Os números são estarrecedores, como sobrevivemos ao PT?",https://www.newsatual.com/os-numeros-sao-estarrecedores-como-sobrevivemos-ao-pt/
1312, Gisele Bündchen posta no seu Instagram algo sobre Moro e irrita internautas,https://www.newsatual.com/gisele-bundchen-posta-no-seu-instagram-algo-sobre-moro-e-irrita-internautas/
1313, Garoto estuda de terno e gravata porque quer ser igual Sérgio Moro,https://www.newsatual.com/garoto-estuda-de-terno-e-gravata-porque-quer-ser-igual-sergio-moro/
1314, Homem Se Revolta Ao Ver Gleisi Hoffmann E Confusão Toma Conta De Avião,https://www.newsatual.com/homem-se-revolta-ao-ver-gleisi-hoffmann-e-confusao-toma-conta-de-aviao/
1315, Deltan Dallagnol se irrita e perde a paciência com ministro da Corte,https://www.newsatual.com/deltan-dallagnol-se-irrita-e-perde-a-paciencia-com-ministro-da-corte/
1316," Se Lula está quebrado após ter bens confiscados por Moro, por que foi fazer exames no Sírio Libanês e não no SUS?",https://www.newsatual.com/se-lula-esta-quebrado-apos-ter-bens-confiscados-por-moro-por-que-foi-fazer-exames-no-sirio-libanes-e-nao-no-sus/
1317, Fiasco das manifestações de apoio a Lula mostra que o povo brasileiro abandonou o Chefão corrupto,https://www.newsatual.com/fiasco-das-manifestacoes-de-apoio-a-lula-mostra-que-o-povo-brasileiro-abandonou-o-chefao-corrupto/
1318," Apoio macabro de Gleisi a Maduro, que está assassinando seu povo, mostra que o PT enlouqueceu",https://www.newsatual.com/apoio-macabro-de-gleisi-a-maduro-que-esta-assassinando-seu-povo-mostra-que-o-pt-enlouqueceu/
1319, Gilmar Mendes tenta impedir voto impresso nas eleições de 2018,https://www.newsatual.com/gilmar-mendes-tenta-impedir-voto-impresso-nas-eleicoes-de-2018/
1320," Levantamento Mostra Que, Em 10 Anos, Nada Menos Do Que 96,5% Dos Políticos Se Safaram No STF",https://www.newsatual.com/levantamento-mostra-que-em-10-anos-nada-menos-do-que-965-dos-politicos-se-safaram-no-stf/
1321," Lula, o pobretão socialista que movimentou R$ 52,3 milhões",https://www.newsatual.com/lula-o-pobretao-socialista-que-movimentou-r-523-milhoes/
1322," Vídeo que circula na web mostra, supostamente, o filho de Lula, em uma Ferrari dourada no Uruguai",https://www.newsatual.com/bomba-lulinha-desfila-com-sua-ferrari-dourada-no-uruguai-tudo-pelos-pobresveja-o-video/
1323, Farra do bilhão. Governos do PT deram 723 bilhões do nosso dinheiro a empresários ‘companheiros’,https://www.newsatual.com/farra-do-bilhao-governos-do-pt-deram-723-bilhoes-do-nosso-dinheiro-a-empresarios-companheiros/
1324, Laudo da PF aponta ‘incompatibilidade’ patrimonial de filho de Lula,https://www.newsatual.com/laudo-da-pf-aponta-incompatibilidade-patrimonial-de-filho-de-lula/
1325, APRESENTADOR FICA DE “BOCA ABERTA” AO SABER QUE O POVO EM PESO QUER INTERVENÇÃO(VEJA O VÍDEO),https://www.newsatual.com/apresentador-fica-de-boca-aberta-ao-saber-que-o-povo-em-peso-quer-intervencaoveja-o-video/
1326, Por Que Os Petistas Não Atacam O STF Como Atacam Sérgio Moro?,https://www.newsatual.com/por-que-os-petistas-nao-atacam-o-stf-como-atacam-sergio-moro/
1327, Esposa de Moro fala do perigo a sua volta e do momento de raiva que passou,https://www.newsatual.com/esposa-de-moro-fala-do-perigo-a-sua-volta-e-do-momento-de-raiva-que-passou/
1328," Aécio recebia 2% de propina em esquema no Banco do Brasil desde FHC, diz delator",https://www.newsatual.com/aecio-recebia-2-de-propina-em-esquema-no-banco-do-brasil-desde-fhc-diz-delator/
1329," Marcos Valério, o último sobrevivente de uma história que remove o passado mais sombrio de Lula (veja o vídeo)",https://www.newsatual.com/marcos-valerio-o-ultimo-sobrevivente-de-uma-historia-que-remove-o-passado-mais-sombrio-de-lula-veja-o-video/
1330," Não conseguem me derrotar e querem ganhar na Justiça, diz Lula",https://www.newsatual.com/nao-conseguem-me-derrotar-e-querem-ganhar-na-justica-diz-lula/
1331, POLÍCIA FEDERAL DESCOBRIU UM ESQUEMA EM QUE CANDIDATOS PAGARIAM ATÉ R$ 5 MILHÕES PARA FRAUDAR O SISTEMA DE TOTALIZAÇÃO DE URNAS ELETRÔNICAS,https://www.newsatual.com/policia-federal-descobriu-um-esquema-em-que-candidatos-pagariam-ate-r-5-milhoes-para-fraudar-o-sistema-de-totalizacao-de-urnas-eletronicas/
1332, Nove milhões desmoralizam todo o discurso de Lula,https://www.newsatual.com/nove-milhoes-desmoralizam-todo-o-discurso-de-lula/
1333, Vaquinha para Lula bate recorde na internet,https://www.newsatual.com/vaquinha-para-lula-bate-recorde-na-internet/
1334, Lula usa carro confiscado para ir a manifestação contra a Lava Jato,https://www.newsatual.com/lula-usa-carro-confiscado-para-ir-a-manifestacao-contra-a-lava-jato/
1335," EXTRA: NA CASA DE JOESLEY, LULA PEDIU A CUNHA PARA SEGURAR IMPEACHMENT",https://www.newsatual.com/extra-na-casa-de-joesley-lula-pediu-a-cunha-para-segurar-impeachment/
1336, Deltan Dallagnol rebate Temer e dá ‘mitada’ épica no Facebook,https://www.newsatual.com/deltan-dallagnol-rebate-temer-e-da-mitada-epica-no-facebook/
1337, Edir Macedo pode entrar na corrida para Presidente,https://www.newsatual.com/edir-macedo-pode-entrar-na-corrida-para-presidente/
1338, Petistas afogados na própria desonestidade. As mentiras do PT e a aposentadoria privada milionária de Lula,https://www.newsatual.com/petistas-afogados-na-propria-desonestidade-as-mentiras-do-pt-e-a-aposentadoria-privada-milionaria-de-lula/
1339, Urgente!! Bandidos espancam e roubam Prédio da CUT,https://www.newsatual.com/urgente-bandidos-espancam-e-roubam-predio-da-cut/
1340, Lula diz que João Doria é um “trabalhador que não trabalha”,https://www.newsatual.com/lula-diz-que-joao-doria-e-um-trabalhador-que-nao-trabalha/
1341, Empresa De Lulinha Faturou R$ 317 Milhões. Fenômeno Administrativo?,https://www.newsatual.com/empresa-de-lulinha-faturou-r-317-milhoes-fenomeno-administrativo/
1342, Dilma gastou mais de R$ 520 mil dos pagadores de impostos viajando em 2017,https://www.newsatual.com/dilma-gastou-mais-de-r-520-mil-dos-pagadores-de-impostos-viajando-em-2017/
1343," Por seis anos, Lula e Marisa registraram apartamento do Guarujá na declaração de renda",https://www.newsatual.com/por-seis-anos-lula-e-marisa-registraram-apartamento-do-guaruja-na-declaracao-de-renda/
1344," Gleisi, a louca. Mulher perdeu o controle, a compostura e o decoro (veja o vídeo)",https://www.newsatual.com/gleisi-a-louca-mulher-perdeu-o-controle-a-compostura-e-o-decoro-veja-o-video/
1345," PT DIZ QUE LULA NÃO TEM DINHEIRO PARA SOBREVIVER E CHAMA MORO DE “MENTIROSO,MESQUINHO E CONSPIRADOR”",https://www.newsatual.com/pt-diz-que-lula-nao-tem-dinheiro-para-sobreviver-e-chama-moro-de-mentirosomesquinho-e-conspirador/
1346, Lula é humilhado mundialmente pela imprensa internacional,https://www.newsatual.com/lula-e-humilhado-mundialmente-pela-imprensa-internacional/
1347, Moro diz que reforma de tríplex é a prova da corrupção de Lula,https://www.newsatual.com/moro-diz-que-reforma-de-triplex-e-a-prova-da-corrupcao-de-lula/
1348, Não é piada: PT diz que Lula vai passar fome após bloqueio de R$ 606 mil feito por Moro,https://www.newsatual.com/nao-e-piada-pt-diz-que-lula-vai-passar-fome-apos-bloqueio-de-r-606-mil-feito-por-moro/
1349, Filho de LULA ri na cara do Sergio Moro e faz brincadeiras de mau gosto com operação lava-jato,https://www.newsatual.com/filho-de-lula-ri-na-cara-do-sergio-moro-e-faz-brincadeiras-de-mau-gosto-com-operacao-lava-jato/
1350," Em 6 Meses, planalto paga R$ 520 Mil em viagens da equipe Dilma",https://www.newsatual.com/em-6-meses-planalto-paga-r-520-mil-em-viagens-da-equipe-dilma/
